Track,Time,Name,Channel,Note,Velocity
1684,1,33954,Note_on_c,0,64.0,64.0
1686,1,33981,Note_on_c,0,57.0,58.0
1689,1,34028,Note_on_c,0,62.0,70.0
1690,1,34076,Note_on_c,0,64.0,58.0
1692,1,34140,Note_on_c,0,66.0,72.0
1693,1,34142,Note_on_c,0,50.0,51.0
1697,1,34199,Note_on_c,0,68.0,69.0
1698,1,34266,Note_on_c,0,66.0,66.0
1700,1,34292,Note_on_c,0,59.0,56.0
1703,1,34338,Note_on_c,0,64.0,65.0
1704,1,34386,Note_on_c,0,66.0,60.0
1706,1,34440,Note_on_c,0,52.0,55.0
1707,1,34450,Note_on_c,0,68.0,76.0
1711,1,34519,Note_on_c,0,69.0,67.0
1712,1,34578,Note_on_c,0,68.0,70.0
1714,1,34599,Note_on_c,0,61.0,59.0
1717,1,34641,Note_on_c,0,66.0,72.0
1719,1,34711,Note_on_c,0,68.0,70.0
1721,1,34778,Note_on_c,0,54.0,58.0
1722,1,34786,Note_on_c,0,69.0,74.0
1725,1,34862,Note_on_c,0,71.0,63.0
1727,1,34927,Note_on_c,0,69.0,66.0
1728,1,34937,Note_on_c,0,62.0,65.0
1729,1,34958,Control_c,0,67.0,127.0
1731,1,34973,Control_c,0,67.0,126.0
1733,1,34978,Note_on_c,0,68.0,69.0
1734,1,35003,Control_c,0,67.0,126.0
1735,1,35018,Control_c,0,67.0,125.0
1737,1,35049,Control_c,0,67.0,125.0
1738,1,35053,Note_on_c,0,69.0,70.0
1739,1,35079,Control_c,0,67.0,124.0
1740,1,35092,Note_on_c,0,56.0,60.0
1741,1,35096,Control_c,0,67.0,124.0
1742,1,35111,Control_c,0,67.0,123.0
1744,1,35115,Note_on_c,0,71.0,74.0
1746,1,35141,Control_c,0,67.0,123.0
1747,1,35156,Control_c,0,67.0,122.0
1748,1,35172,Control_c,0,67.0,122.0
1750,1,35177,Note_on_c,0,73.0,75.0
1751,1,35232,Control_c,0,67.0,121.0
1752,1,35251,Note_on_c,0,71.0,76.0
1753,1,35258,Note_on_c,0,64.0,69.0
1754,1,35263,Control_c,0,67.0,121.0
1757,1,35294,Control_c,0,67.0,120.0
1759,1,35308,Control_c,0,67.0,120.0
1760,1,35318,Note_on_c,0,69.0,70.0
1761,1,35323,Control_c,0,67.0,119.0
1762,1,35339,Control_c,0,67.0,119.0
1763,1,35361,Note_on_c,0,71.0,69.0
1764,1,35370,Control_c,0,67.0,118.0
1766,1,35385,Control_c,0,67.0,118.0
1767,1,35399,Control_c,0,67.0,117.0
1768,1,35414,Note_on_c,0,57.0,67.0
1769,1,35415,Control_c,0,67.0,116.0
1770,1,35424,Note_on_c,0,73.0,83.0
1771,1,35430,Control_c,0,67.0,115.0
1772,1,35445,Control_c,0,67.0,114.0
1775,1,35460,Control_c,0,67.0,114.0
1776,1,35475,Control_c,0,67.0,113.0
1777,1,35485,Note_on_c,0,74.0,72.0
1779,1,35491,Control_c,0,67.0,113.0
1780,1,35550,Note_on_c,0,73.0,72.0
1781,1,35559,Control_c,0,67.0,112.0
1783,1,35579,Note_on_c,0,66.0,70.0
1784,1,35605,Control_c,0,67.0,112.0
1787,1,35634,Note_on_c,0,71.0,71.0
1788,1,35635,Control_c,0,67.0,111.0
1789,1,35665,Control_c,0,67.0,111.0
1790,1,35680,Control_c,0,67.0,110.0
1791,1,35697,Note_on_c,0,73.0,73.0
1792,1,35711,Control_c,0,67.0,110.0
1794,1,35727,Control_c,0,67.0,109.0
1795,1,35734,Note_on_c,0,59.0,63.0
1796,1,35741,Control_c,0,67.0,108.0
1797,1,35756,Control_c,0,67.0,108.0
1798,1,35759,Note_on_c,0,74.0,88.0
1801,1,35787,Control_c,0,67.0,107.0
1802,1,35802,Control_c,0,67.0,107.0
1804,1,35819,Note_on_c,0,76.0,76.0
1805,1,35832,Control_c,0,67.0,106.0
1806,1,35879,Note_on_c,0,74.0,78.0
1807,1,35884,Note_on_c,0,68.0,71.0
1809,1,35908,Control_c,0,67.0,106.0
1812,1,35933,Note_on_c,0,73.0,77.0
1813,1,35955,Control_c,0,67.0,105.0
1815,1,35990,Note_on_c,0,74.0,72.0
1816,1,36000,Control_c,0,67.0,105.0
1817,1,36031,Control_c,0,67.0,104.0
1818,1,36039,Note_on_c,0,76.0,86.0
1820,1,36055,Note_on_c,0,61.0,73.0
1821,1,36076,Control_c,0,67.0,103.0
1822,1,36092,Control_c,0,67.0,103.0
1824,1,36106,Control_c,0,67.0,102.0
1825,1,36109,Note_on_c,0,78.0,87.0
1827,1,36121,Control_c,0,67.0,102.0
1828,1,36137,Control_c,0,67.0,101.0
1829,1,36152,Control_c,0,67.0,101.0
1830,1,36168,Control_c,0,67.0,100.0
1831,1,36171,Note_on_c,0,76.0,79.0
1832,1,36183,Control_c,0,67.0,99.0
1833,1,36198,Control_c,0,67.0,97.0
1835,1,36201,Note_on_c,0,69.0,72.0
1836,1,36214,Control_c,0,67.0,96.0
1838,1,36229,Control_c,0,67.0,95.0
1840,1,36239,Note_on_c,0,74.0,87.0
1841,1,36243,Control_c,0,67.0,95.0
1842,1,36259,Control_c,0,67.0,93.0
1843,1,36281,Control_c,0,67.0,91.0
1844,1,36297,Control_c,0,67.0,88.0
1845,1,36302,Note_on_c,0,76.0,76.0
1846,1,36311,Control_c,0,67.0,86.0
1848,1,36327,Control_c,0,67.0,85.0
1849,1,36342,Control_c,0,67.0,83.0
1850,1,36350,Note_on_c,0,62.0,81.0
1851,1,36356,Note_on_c,0,78.0,99.0
1852,1,36357,Control_c,0,67.0,80.0
1853,1,36373,Control_c,0,67.0,75.0
1855,1,36388,Control_c,0,67.0,69.0
1857,1,36403,Control_c,0,67.0,64.0
1859,1,36419,Control_c,0,67.0,61.0
1860,1,36433,Control_c,0,67.0,60.0
1861,1,36464,Control_c,0,67.0,60.0
1862,1,36479,Control_c,0,67.0,59.0
1863,1,36541,Note_on_c,0,64.0,80.0
1864,1,36541,Note_on_c,0,80.0,87.0
1865,1,36571,Control_c,0,67.0,58.0
1866,1,36585,Control_c,0,67.0,58.0
1869,1,36647,Control_c,0,67.0,58.0
1870,1,36706,Control_c,0,67.0,59.0
1871,1,36717,Note_on_c,0,81.0,83.0
1872,1,36718,Note_on_c,0,66.0,89.0
1874,1,36794,Note_on_c,0,80.0,78.0
1876,1,36814,Control_c,0,67.0,58.0
1877,1,36864,Note_on_c,0,78.0,82.0
1879,1,36920,Control_c,0,67.0,58.0
1880,1,36944,Note_on_c,0,76.0,79.0
1881,1,36965,Control_c,0,67.0,57.0
1882,1,36981,Control_c,0,67.0,57.0
1885,1,37024,Note_on_c,0,62.0,80.0
1886,1,37024,Note_on_c,0,74.0,83.0
1887,1,37027,Control_c,0,67.0,56.0
1888,1,37050,Control_c,0,67.0,55.0
1889,1,37065,Control_c,0,67.0,54.0
1890,1,37080,Control_c,0,67.0,53.0
1892,1,37095,Control_c,0,67.0,52.0
1893,1,37110,Control_c,0,67.0,51.0
1894,1,37113,Note_on_c,0,73.0,83.0
1896,1,37125,Control_c,0,67.0,50.0
1897,1,37141,Control_c,0,67.0,49.0
1898,1,37155,Control_c,0,67.0,47.0
1899,1,37171,Control_c,0,67.0,46.0
1900,1,37186,Control_c,0,67.0,46.0
1901,1,37195,Note_on_c,0,71.0,79.0
1902,1,37201,Control_c,0,67.0,45.0
1904,1,37217,Control_c,0,67.0,44.0
1905,1,37231,Control_c,0,67.0,43.0
1906,1,37247,Control_c,0,67.0,43.0
1908,1,37275,Note_on_c,0,69.0,76.0
1909,1,37277,Control_c,0,67.0,42.0
1910,1,37293,Control_c,0,67.0,42.0
1911,1,37308,Control_c,0,67.0,41.0
1912,1,37339,Control_c,0,67.0,41.0
1913,1,37360,Note_on_c,0,71.0,79.0
1914,1,37368,Note_on_c,0,64.0,63.0
1917,1,37429,Control_c,0,67.0,40.0
1919,1,37453,Note_on_c,0,76.0,78.0
1920,1,37475,Control_c,0,67.0,40.0
1921,1,37529,Note_on_c,0,74.0,81.0
1923,1,37568,Control_c,0,67.0,39.0
1924,1,37615,Note_on_c,0,73.0,78.0
1926,1,37700,Note_on_c,0,52.0,59.0
1927,1,37705,Note_on_c,0,71.0,76.0
1930,1,37785,Note_on_c,0,69.0,73.0
1931,1,37818,Control_c,0,67.0,40.0
1933,1,37849,Control_c,0,64.0,29.0
1934,1,37863,Control_c,0,64.0,58.0
1935,1,37870,Note_on_c,0,68.0,78.0
1937,1,37878,Control_c,0,64.0,64.0
1938,1,37878,Control_c,0,67.0,40.0
1939,1,37894,Control_c,0,64.0,68.0
1940,1,37894,Control_c,0,67.0,41.0
1941,1,37909,Control_c,0,64.0,75.0
1942,1,37909,Control_c,0,67.0,42.0
1943,1,37923,Control_c,0,64.0,91.0
1944,1,37923,Control_c,0,67.0,43.0
1945,1,37939,Control_c,0,64.0,127.0
1946,1,37954,Control_c,0,67.0,43.0
1947,1,37959,Note_on_c,0,66.0,83.0
1948,1,37985,Control_c,0,67.0,44.0
1950,1,38015,Control_c,0,67.0,44.0
1951,1,38030,Control_c,0,67.0,45.0
1952,1,38045,Control_c,0,67.0,45.0
1953,1,38061,Control_c,0,67.0,46.0
1954,1,38075,Control_c,0,67.0,46.0
1955,1,38091,Control_c,0,67.0,47.0
1956,1,38094,Note_on_c,0,64.0,76.0
1958,1,38121,Control_c,0,67.0,47.0
1959,1,38137,Control_c,0,67.0,48.0
1960,1,38152,Control_c,0,64.0,103.0
1961,1,38152,Control_c,0,67.0,49.0
1962,1,38168,Control_c,0,64.0,65.0
1963,1,38168,Control_c,0,67.0,50.0
1965,1,38183,Control_c,0,67.0,51.0
1966,1,38197,Control_c,0,67.0,52.0
1967,1,38213,Control_c,0,67.0,53.0
1969,1,38224,Note_on_c,0,66.0,70.0
1970,1,38228,Control_c,0,67.0,55.0
1971,1,38243,Control_c,0,67.0,58.0
1972,1,38259,Control_c,0,67.0,63.0
1973,1,38273,Control_c,0,64.0,61.0
1974,1,38273,Control_c,0,67.0,73.0
1975,1,38285,Note_on_c,0,64.0,67.0
1977,1,38289,Control_c,0,64.0,65.0
1978,1,38289,Control_c,0,67.0,84.0
1979,1,38304,Control_c,0,64.0,68.0
1980,1,38304,Control_c,0,67.0,97.0
1981,1,38319,Control_c,0,64.0,73.0
1982,1,38319,Control_c,0,67.0,108.0
1983,1,38334,Control_c,0,64.0,79.0
1984,1,38334,Control_c,0,67.0,117.0
1985,1,38345,Note_on_c,0,66.0,68.0
1987,1,38349,Control_c,0,64.0,84.0
1988,1,38349,Control_c,0,67.0,124.0
1989,1,38364,Control_c,0,64.0,90.0
1990,1,38364,Control_c,0,67.0,127.0
1991,1,38381,Control_c,0,64.0,101.0
1992,1,38396,Control_c,0,64.0,122.0
1993,1,38396,Note_on_c,0,64.0,63.0
1995,1,38412,Control_c,0,64.0,127.0
1996,1,38454,Note_on_c,0,66.0,68.0
1998,1,38487,Note_on_c,0,49.0,63.0
1999,1,38512,Note_on_c,0,64.0,65.0
2002,1,38577,Note_on_c,0,66.0,66.0
2003,1,38626,Note_on_c,0,57.0,69.0
2004,1,38633,Note_on_c,0,64.0,71.0
2008,1,38694,Note_on_c,0,62.0,76.0
2010,1,38745,Note_on_c,0,64.0,74.0
2012,1,38842,Note_on_c,0,50.0,73.0
2013,1,38919,Note_on_c,0,66.0,73.0
2014,1,38950,Control_c,0,64.0,97.0
2015,1,38965,Control_c,0,64.0,65.0
2018,1,39008,Note_on_c,0,68.0,65.0
2020,1,39072,Control_c,0,64.0,43.0
2021,1,39081,Note_on_c,0,66.0,69.0
2022,1,39088,Control_c,0,64.0,59.0
2023,1,39094,Note_on_c,0,59.0,64.0
2024,1,39102,Control_c,0,64.0,64.0
2026,1,39117,Control_c,0,64.0,66.0
2027,1,39133,Control_c,0,64.0,69.0
2031,1,39148,Control_c,0,64.0,74.0
2032,1,39148,Note_on_c,0,64.0,72.0
2033,1,39163,Control_c,0,64.0,82.0
2034,1,39178,Control_c,0,64.0,97.0
2035,1,39193,Note_on_c,0,66.0,70.0
2036,1,39194,Control_c,0,64.0,127.0
2038,1,39256,Note_on_c,0,52.0,81.0
2039,1,39265,Note_on_c,0,68.0,79.0
2041,1,39316,Control_c,0,64.0,71.0
2044,1,39339,Note_on_c,0,69.0,69.0
2045,1,39408,Note_on_c,0,68.0,75.0
2046,1,39415,Control_c,0,64.0,55.0
2048,1,39430,Control_c,0,64.0,65.0
2049,1,39436,Note_on_c,0,61.0,68.0
2050,1,39445,Control_c,0,64.0,70.0
2052,1,39461,Control_c,0,64.0,82.0
2054,1,39467,Note_on_c,0,66.0,78.0
2055,1,39475,Control_c,0,64.0,127.0
2057,1,39537,Note_on_c,0,68.0,79.0
2060,1,39608,Note_on_c,0,54.0,78.0
2061,1,39610,Note_on_c,0,69.0,76.0
2062,1,39658,Control_c,0,64.0,74.0
2065,1,39683,Note_on_c,0,71.0,69.0
2067,1,39761,Note_on_c,0,69.0,71.0
2068,1,39763,Control_c,0,64.0,61.0
2069,1,39779,Control_c,0,64.0,65.0
2070,1,39783,Note_on_c,0,62.0,72.0
2071,1,39794,Control_c,0,64.0,69.0
2072,1,39809,Control_c,0,64.0,79.0
2076,1,39824,Control_c,0,64.0,96.0
2077,1,39829,Note_on_c,0,68.0,73.0
2078,1,39839,Control_c,0,64.0,127.0
2080,1,39901,Note_on_c,0,69.0,71.0
2081,1,39968,Note_on_c,0,56.0,72.0
2082,1,39968,Note_on_c,0,71.0,75.0
2084,1,39992,Control_c,0,64.0,69.0
2087,1,40044,Note_on_c,0,73.0,72.0
2088,1,40100,Control_c,0,64.0,54.0
2089,1,40121,Control_c,0,64.0,63.0
2090,1,40136,Note_on_c,0,71.0,68.0
2091,1,40137,Control_c,0,64.0,66.0
2092,1,40139,Note_on_c,0,64.0,65.0
2094,1,40152,Control_c,0,64.0,69.0
2095,1,40167,Control_c,0,64.0,75.0
2098,1,40182,Control_c,0,64.0,79.0
2100,1,40197,Control_c,0,64.0,84.0
2101,1,40201,Note_on_c,0,69.0,66.0
2102,1,40213,Control_c,0,64.0,90.0
2103,1,40228,Control_c,0,64.0,102.0
2104,1,40243,Control_c,0,64.0,127.0
2105,1,40255,Note_on_c,0,71.0,57.0
2107,1,40319,Control_c,0,64.0,81.0
2108,1,40319,Note_on_c,0,73.0,73.0
2109,1,40324,Note_on_c,0,57.0,59.0
2110,1,40335,Control_c,0,64.0,63.0
2114,1,40395,Note_on_c,0,74.0,67.0
2115,1,40426,Control_c,0,64.0,46.0
2116,1,40441,Control_c,0,64.0,62.0
2117,1,40456,Control_c,0,64.0,64.0
2118,1,40460,Note_on_c,0,73.0,62.0
2119,1,40471,Control_c,0,64.0,67.0
2121,1,40480,Note_on_c,0,66.0,58.0
2123,1,40487,Control_c,0,64.0,71.0
2124,1,40502,Control_c,0,64.0,74.0
2125,1,40517,Control_c,0,64.0,76.0
2128,1,40532,Control_c,0,64.0,78.0
2129,1,40534,Note_on_c,0,71.0,68.0
2130,1,40547,Control_c,0,64.0,81.0
2131,1,40562,Control_c,0,64.0,85.0
2132,1,40577,Control_c,0,64.0,91.0
2133,1,40591,Note_on_c,0,73.0,59.0
2134,1,40592,Control_c,0,64.0,94.0
2136,1,40623,Control_c,0,64.0,91.0
2137,1,40638,Control_c,0,64.0,74.0
2138,1,40653,Control_c,0,64.0,47.0
2139,1,40653,Note_on_c,0,59.0,55.0
2140,1,40664,Note_on_c,0,74.0,70.0
2144,1,40733,Note_on_c,0,76.0,58.0
2145,1,40745,Control_c,0,64.0,39.0
2146,1,40760,Control_c,0,64.0,57.0
2148,1,40775,Control_c,0,64.0,62.0
2149,1,40790,Control_c,0,64.0,64.0
2150,1,40790,Note_on_c,0,74.0,59.0
2152,1,40805,Control_c,0,64.0,65.0
2153,1,40807,Note_on_c,0,68.0,54.0
2154,1,40821,Control_c,0,64.0,65.0
2155,1,40837,Control_c,0,64.0,66.0
2158,1,40851,Note_on_c,0,73.0,60.0
2159,1,40853,Control_c,0,64.0,67.0
2160,1,40868,Control_c,0,64.0,69.0
2161,1,40891,Control_c,0,64.0,72.0
2163,1,40906,Control_c,0,64.0,77.0
2164,1,40921,Control_c,0,64.0,84.0
2165,1,40921,Note_on_c,0,74.0,65.0
2166,1,40937,Control_c,0,64.0,90.0
2167,1,40952,Control_c,0,64.0,93.0
2168,1,40967,Control_c,0,64.0,89.0
2169,1,40982,Control_c,0,64.0,70.0
2170,1,40983,Note_on_c,0,61.0,56.0
2171,1,40985,Note_on_c,0,76.0,67.0
2175,1,41042,Note_on_c,0,78.0,64.0
2176,1,41089,Control_c,0,64.0,59.0
2177,1,41103,Control_c,0,64.0,64.0
2178,1,41112,Note_on_c,0,76.0,61.0
2180,1,41118,Control_c,0,64.0,66.0
2182,1,41134,Control_c,0,64.0,69.0
2183,1,41143,Note_on_c,0,69.0,52.0
2184,1,41149,Control_c,0,64.0,71.0
2186,1,41163,Control_c,0,64.0,72.0
2188,1,41182,Note_on_c,0,74.0,64.0
2189,1,41194,Control_c,0,64.0,73.0
2191,1,41239,Control_c,0,64.0,73.0
2192,1,41241,Note_on_c,0,76.0,59.0
2193,1,41270,Control_c,0,64.0,73.0
2194,1,41285,Control_c,0,64.0,70.0
2195,1,41301,Control_c,0,64.0,63.0
2196,1,41305,Note_on_c,0,78.0,78.0
2198,1,41321,Note_on_c,0,62.0,58.0
2202,1,41520,Note_on_c,0,80.0,68.0
2203,1,41533,Note_on_c,0,64.0,53.0
2206,1,41732,Note_on_c,0,66.0,57.0
2207,1,41735,Note_on_c,0,81.0,67.0
2210,1,41812,Note_on_c,0,80.0,66.0
2211,1,41900,Note_on_c,0,78.0,69.0
2213,1,41979,Note_on_c,0,76.0,65.0
2216,1,42053,Note_on_c,0,62.0,62.0
2217,1,42060,Note_on_c,0,74.0,72.0
2220,1,42139,Note_on_c,0,73.0,74.0
2221,1,42214,Note_on_c,0,71.0,63.0
2223,1,42263,Note_on_c,0,69.0,66.0
2226,1,42385,Note_on_c,0,64.0,58.0
2227,1,42394,Note_on_c,0,69.0,66.0
2230,1,42452,Note_on_c,0,71.0,61.0
2232,1,42496,Note_on_c,0,73.0,69.0
2234,1,42555,Note_on_c,0,71.0,69.0
2236,1,42612,Note_on_c,0,73.0,58.0
2238,1,42665,Note_on_c,0,71.0,66.0
2240,1,42713,Note_on_c,0,73.0,66.0
2241,1,42718,Note_on_c,0,52.0,49.0
2244,1,42771,Note_on_c,0,71.0,66.0
2246,1,42827,Note_on_c,0,73.0,58.0
2247,1,42884,Note_on_c,0,71.0,58.0
2250,1,42928,Note_on_c,0,69.0,59.0
2252,1,43004,Note_on_c,0,71.0,59.0
2253,1,43050,Control_c,0,67.0,127.0
2255,1,43065,Control_c,0,67.0,126.0
2256,1,43073,Note_on_c,0,69.0,59.0
2257,1,43081,Control_c,0,67.0,125.0
2258,1,43083,Note_on_c,0,45.0,46.0
2259,1,43096,Control_c,0,67.0,125.0
2260,1,43110,Control_c,0,64.0,38.0
2261,1,43110,Control_c,0,67.0,124.0
2262,1,43126,Control_c,0,64.0,64.0
2263,1,43126,Control_c,0,67.0,123.0
2265,1,43141,Control_c,0,64.0,68.0
2266,1,43141,Control_c,0,67.0,122.0
2268,1,43156,Control_c,0,64.0,78.0
2269,1,43156,Control_c,0,67.0,120.0
2270,1,43172,Control_c,0,64.0,127.0
2271,1,43172,Control_c,0,67.0,118.0
2272,1,43194,Control_c,0,67.0,115.0
2273,1,43210,Control_c,0,67.0,113.0
2274,1,43225,Control_c,0,67.0,112.0
2275,1,43240,Control_c,0,67.0,110.0
2276,1,43255,Control_c,0,67.0,109.0
2277,1,43270,Control_c,0,67.0,109.0
2278,1,43286,Control_c,0,67.0,109.0
2279,1,43499,Control_c,0,67.0,110.0
2280,1,43503,Note_on_c,0,73.0,64.0
2281,1,43503,Note_on_c,0,81.0,86.0
2283,1,43530,Control_c,0,67.0,109.0
2284,1,43560,Control_c,0,67.0,109.0
2286,1,43621,Control_c,0,67.0,109.0
2287,1,43630,Note_on_c,0,69.0,58.0
2288,1,43743,Control_c,0,67.0,110.0
2289,1,43758,Note_on_c,0,64.0,55.0
2291,1,43864,Control_c,0,64.0,75.0
2292,1,43874,Note_on_c,0,38.0,76.0
2293,1,43878,Control_c,0,64.0,36.0
2294,1,43880,Note_on_c,0,74.0,68.0
2297,1,43894,Control_c,0,67.0,110.0
2299,1,43963,Control_c,0,67.0,111.0
2300,1,43978,Control_c,0,67.0,111.0
2302,1,44000,Note_on_c,0,69.0,59.0
2303,1,44009,Control_c,0,67.0,112.0
2304,1,44023,Control_c,0,67.0,112.0
2305,1,44069,Control_c,0,67.0,113.0
2307,1,44135,Note_on_c,0,64.0,55.0
2308,1,44177,Control_c,0,67.0,112.0
2309,1,44222,Control_c,0,67.0,112.0
2310,1,44237,Control_c,0,67.0,111.0
2311,1,44267,Control_c,0,67.0,111.0
2312,1,44270,Note_on_c,0,40.0,71.0
2313,1,44275,Note_on_c,0,71.0,61.0
2316,1,44312,Control_c,0,67.0,110.0
2318,1,44401,Note_on_c,0,68.0,60.0
2319,1,44480,Control_c,0,67.0,110.0
2321,1,44520,Note_on_c,0,64.0,52.0
2322,1,44587,Control_c,0,67.0,109.0
2323,1,44617,Control_c,0,67.0,109.0
2325,1,44632,Control_c,0,67.0,108.0
2326,1,44644,Note_on_c,0,33.0,63.0
2327,1,44647,Control_c,0,67.0,108.0
2328,1,44648,Note_on_c,0,73.0,67.0
2329,1,44662,Control_c,0,64.0,64.0
2330,1,44662,Control_c,0,67.0,107.0
2331,1,44677,Control_c,0,64.0,72.0
2332,1,44677,Control_c,0,67.0,105.0
2334,1,44693,Control_c,0,64.0,127.0
2335,1,44693,Control_c,0,67.0,102.0
2336,1,44708,Control_c,0,67.0,97.0
2337,1,44731,Control_c,0,67.0,94.0
2338,1,44746,Control_c,0,67.0,93.0
2339,1,44761,Control_c,0,67.0,92.0
2341,1,44776,Control_c,0,67.0,92.0
2342,1,44779,Note_on_c,0,69.0,60.0
2343,1,44791,Control_c,0,67.0,91.0
2344,1,44807,Control_c,0,67.0,91.0
2345,1,44822,Control_c,0,67.0,90.0
2346,1,44837,Control_c,0,67.0,90.0
2348,1,44888,Note_on_c,0,64.0,48.0
2349,1,44913,Control_c,0,67.0,89.0
2351,1,44929,Control_c,0,67.0,89.0
2352,1,44960,Control_c,0,67.0,88.0
2353,1,45036,Note_on_c,0,81.0,96.0
2354,1,45051,Control_c,0,67.0,88.0
2355,1,45051,Note_on_c,0,61.0,59.0
2357,1,45066,Control_c,0,67.0,87.0
2358,1,45081,Control_c,0,67.0,87.0
2359,1,45142,Control_c,0,67.0,87.0
2360,1,45156,Control_c,0,67.0,88.0
2361,1,45172,Control_c,0,67.0,89.0
2362,1,45175,Note_on_c,0,64.0,60.0
2363,1,45187,Control_c,0,67.0,90.0
2364,1,45203,Control_c,0,67.0,92.0
2366,1,45218,Control_c,0,67.0,93.0
2367,1,45232,Control_c,0,67.0,94.0
2368,1,45248,Control_c,0,67.0,95.0
2369,1,45263,Control_c,0,67.0,96.0
2371,1,45277,Note_on_c,0,69.0,60.0
2372,1,45278,Control_c,0,67.0,96.0
2373,1,45293,Control_c,0,67.0,97.0
2374,1,45400,Control_c,0,67.0,97.0
2376,1,45413,Note_on_c,0,62.0,67.0
2377,1,45415,Control_c,0,64.0,115.0
2378,1,45415,Control_c,0,67.0,98.0
2379,1,45421,Note_on_c,0,38.0,86.0
2380,1,45430,Control_c,0,64.0,56.0
2381,1,45430,Control_c,0,67.0,98.0
2383,1,45446,Control_c,0,67.0,99.0
2385,1,45461,Control_c,0,67.0,100.0
2386,1,45476,Control_c,0,67.0,101.0
2387,1,45498,Control_c,0,67.0,102.0
2388,1,45513,Control_c,0,67.0,103.0
2389,1,45529,Control_c,0,67.0,103.0
2390,1,45544,Note_on_c,0,66.0,70.0
2392,1,45560,Control_c,0,67.0,104.0
2393,1,45620,Control_c,0,67.0,103.0
2394,1,45635,Control_c,0,67.0,103.0
2395,1,45651,Control_c,0,67.0,102.0
2397,1,45666,Note_on_c,0,69.0,57.0
2398,1,45696,Control_c,0,67.0,102.0
2399,1,45742,Control_c,0,67.0,101.0
2401,1,45796,Note_on_c,0,40.0,74.0
2402,1,45806,Note_on_c,0,64.0,64.0
2403,1,45819,Control_c,0,67.0,102.0
2405,1,45895,Control_c,0,67.0,102.0
2407,1,45920,Note_on_c,0,68.0,66.0
2409,1,46031,Note_on_c,0,71.0,54.0
2411,1,46168,Control_c,0,67.0,103.0
2412,1,46183,Control_c,0,67.0,104.0
2413,1,46195,Note_on_c,0,57.0,62.0
2414,1,46198,Control_c,0,67.0,104.0
2415,1,46201,Note_on_c,0,33.0,66.0
2416,1,46213,Control_c,0,67.0,105.0
2417,1,46228,Control_c,0,64.0,59.0
2418,1,46228,Control_c,0,67.0,105.0
2420,1,46244,Control_c,0,64.0,66.0
2421,1,46267,Control_c,0,64.0,71.0
2423,1,46283,Control_c,0,64.0,87.0
2424,1,46283,Control_c,0,67.0,105.0
2425,1,46297,Control_c,0,64.0,127.0
2426,1,46297,Control_c,0,67.0,104.0
2427,1,46312,Control_c,0,67.0,102.0
2428,1,46328,Control_c,0,67.0,101.0
2429,1,46342,Control_c,0,67.0,99.0
2430,1,46357,Control_c,0,67.0,97.0
2431,1,46373,Control_c,0,67.0,95.0
2432,1,46388,Control_c,0,67.0,95.0
2433,1,46404,Control_c,0,67.0,94.0
2434,1,46602,Control_c,0,67.0,94.0
2435,1,46609,Note_on_c,0,73.0,71.0
2436,1,46613,Note_on_c,0,81.0,98.0
2437,1,46617,Control_c,0,67.0,93.0
2438,1,46632,Control_c,0,67.0,91.0
2440,1,46648,Control_c,0,67.0,90.0
2441,1,46663,Control_c,0,67.0,88.0
2442,1,46677,Control_c,0,67.0,87.0
2443,1,46693,Control_c,0,67.0,87.0
2445,1,46732,Note_on_c,0,69.0,66.0
2446,1,46846,Note_on_c,0,64.0,64.0
2448,1,46981,Control_c,0,64.0,81.0
2449,1,46983,Note_on_c,0,38.0,80.0
2450,1,46983,Note_on_c,0,74.0,77.0
2451,1,46996,Control_c,0,64.0,64.0
2455,1,47051,Control_c,0,67.0,87.0
2456,1,47065,Control_c,0,67.0,88.0
2457,1,47081,Control_c,0,67.0,88.0
2458,1,47096,Control_c,0,67.0,89.0
2459,1,47109,Note_on_c,0,69.0,61.0
2461,1,47126,Control_c,0,67.0,89.0
2462,1,47186,Control_c,0,67.0,90.0
2464,1,47228,Note_on_c,0,64.0,59.0
2465,1,47248,Control_c,0,67.0,89.0
2466,1,47338,Control_c,0,67.0,89.0
2467,1,47354,Note_on_c,0,40.0,68.0
2468,1,47360,Note_on_c,0,71.0,65.0
2472,1,47474,Control_c,0,67.0,88.0
2473,1,47477,Note_on_c,0,68.0,65.0
2475,1,47597,Note_on_c,0,64.0,63.0
2476,1,47657,Control_c,0,67.0,88.0
2478,1,47703,Control_c,0,67.0,87.0
2479,1,47719,Note_on_c,0,73.0,68.0
2480,1,47731,Note_on_c,0,33.0,58.0
2481,1,47748,Control_c,0,67.0,87.0
2483,1,47831,Control_c,0,67.0,86.0
2485,1,47856,Note_on_c,0,74.0,72.0
2486,1,47975,Note_on_c,0,76.0,70.0
2488,1,48060,Control_c,0,67.0,86.0
2489,1,48108,Note_on_c,0,62.0,72.0
2490,1,48108,Note_on_c,0,78.0,77.0
2493,1,48231,Note_on_c,0,76.0,76.0
2496,1,48342,Note_on_c,0,74.0,77.0
2497,1,48363,Control_c,0,67.0,85.0
2498,1,48455,Control_c,0,67.0,85.0
2499,1,48469,Note_on_c,0,64.0,74.0
2500,1,48473,Note_on_c,0,73.0,77.0
2503,1,48601,Note_on_c,0,74.0,85.0
2505,1,48713,Note_on_c,0,71.0,77.0
